FACLID21	JURDID	STATE	COUNTY	FACLNAME	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5A5SPEC	S2QII5A5	S2QII5A5F	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NCONPOP2	BJSW
141050050061000000000	141050050	IL	LA SALLE COUNTY	LA SALLE COUNTY JAIL	OTTAWA	61350	3	4.2917	197	0	0	0	197	0	0	9	1	6	0	166	0	29	0	2	0	0	0	197	0	2	0	56	1	0	9	0	9	141	1	141	1	0	9	0	9	197	0	142	1	41	1	12	1	0	9	1	1	0	9	0	9	 	0	0	1	1	197	0	0	0	0	0	0	0	0	0	 	0	0	6	0	1	0	29	0	1	0	37	0	27	201	0	195	0	308	0	308	0	308	0	74	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5.15004
151041041061000000000	151041041	IN	JOHNSON COUNTY	JOHNSON COUNTY LAW ENFORCEMENT FACILITY	Franklin	46131	7	1.4136	304	0	0	0	304	0	304	1	1	0	0	236	0	68	0	0	0	0	0	304	0	0	0	83	1	3	1	80	1	221	1	216	1	5	1	0	1	304	0	264	0	27	0	0	0	0	0	1	0	0	0	0	0	 	0	0	12	0	304	0	0	0	0	0	0	0	0	0	 	0	0	8	1	0	0	0	0	0	0	8	1	4	314	0	302	0	304	0	258	0	304	0	115	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5742364
221011010060000009200	221011010	MA	NORFOLK COUNTY	NORFOLK COUNTY	Dedham	02026	1	1	586	0	4	0	590	0	21	0	-9	0	0	585	0	0	0	1	0	0	0	586	0	1	0	586	0	281	0	305	0	0	0	0	0	0	0	0	0	586	0	365	0	154	0	54	0	0	0	13	0	0	0	0	0	 	0	0	0	0	586	0	3	0	0	0	21	0	0	0	 	0	0	1	0	0	0	0	0	0	0	25	0	3	636	0	650	1	302	0	702	0	302	0	67	1	62	1	0	0	0	0	0	0	8	1	0	0	10	0	2	0	10	0	4	0	12	0	6	0	0	0	12	0	40	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	4	0	4	0	0	0	0	0	0	0	4	0	4	0	0	0	4	0	219	0	98	0	317	0	-9	0	0	0	0	-9	0	0	0	0	150	1	16	1	121	1	0	0	0	0	0	0	0	0	4	1.0695652
051023023061000000000	051023023	CA	MENDOCINO COUNTY	MENDOCINO COUNTY	UKIAH	95482	7.1	1.4136	289	0	65	0	354	0	29	0	1	7	1	243	0	46	0	0	0	0	0	289	0	0	0	111	0	0	9	0	9	178	0	0	9	0	9	0	9	289	0	189	0	13	0	46	0	39	0	0	0	1	0	0	0	 	0	0	1	0	289	0	0	0	0	0	29	0	0	0	 	0	0	5	0	0	0	34	1	4	1	72	0	1	300	0	244	0	301	0	301	0	301	0	122	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	60	0	0	0	 	0	0	65	0	36	0	29	0	0	0	0	0	65	0	65	0	0	0	65	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1.0588235
472121001061000000000	472121001	VA	NEWPORT NEWS CITY	NEWPORT NEWS CITY JAIL	Newport News	23607	1	1	502	0	1	0	503	0	0	9	1	7	0	447	0	55	0	0	0	0	0	502	0	0	0	149	0	0	0	149	0	353	0	353	0	0	0	0	0	502	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	502	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	28	502	0	501	0	300	0	550	0	0	9	185	0	175	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	150	0	6	0	156	0	-9	0	0	0	0	-9	0	0	0	0	0	9	0	9	0	0	0	9	0	9	0	0	0	0	8	1.0695652
111110110061000000000	111110110	GA	PAULDING COUNTY	PAULDING COUNTY DETENTION CENTER	DALLAS	30132	7	1.4136	208	0	0	0	208	0	0	9	1	8	0	170	0	37	0	1	0	0	0	208	0	1	0	41	0	0	0	41	0	167	0	167	0	0	0	0	0	208	0	154	0	54	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	208	0	0	0	0	0	0	0	0	0	 	0	0	9	0	0	0	0	0	0	0	9	0	28	232	0	233	0	300	0	300	0	300	0	92	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1.5742364
101032032061000000000	101032032	FL	JACKSON COUNTY	JACKSON COUNTY CORRECTIONAL FACILITY	MARIANNA	32448	2	2.4167	221	0	0	0	221	0	0	0	-9	0	0	168	0	53	0	0	0	0	0	221	0	0	0	97	0	0	0	97	0	124	0	117	0	7	0	0	0	221	0	117	0	97	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	221	0	7	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	9	0	15	231	0	220	0	300	0	300	0	300	0	35	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4857486
101038038061000000000	101038038	FL	LEVY COUNTY	LEVY COUNTY JAIL	BRONSON	32621	3	4.2917	132	0	0	0	132	0	0	0	1	11	0	109	0	23	0	0	0	0	0	132	0	0	0	25	0	0	0	25	0	107	0	107	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	132	0	132	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	30	132	0	142	0	300	0	300	0	300	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5.15004
481013013060000017200	481013013	WA	GRANT COUNTY	GRANT COUNTY	EPHRATA	98823	8	2.7519	207	0	0	0	207	0	26	0	1	0	0	184	0	23	0	0	0	0	0	207	0	0	8	71	0	0	0	71	0	136	0	131	0	5	0	0	0	207	0	86	0	15	0	98	0	7	0	1	0	0	0	0	0	 	0	0	0	0	207	0	0	0	0	0	26	0	0	0	 	0	0	3	0	0	0	15	0	1	0	45	0	30	219	0	217	0	299	0	250	1	185	0	133	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
481037037061000000000	481037037	WA	WHATCOM COUNTY	WHATCOM COUNTY JAIL	BELLINGHAM	98226	7	1.4136	401	0	47	0	448	0	0	9	-9	0	0	318	0	83	0	0	0	0	0	401	0	0	8	67	1	0	9	0	9	334	1	0	9	0	9	0	9	401	0	268	0	25	0	29	0	72	0	3	0	0	0	0	0	other	4	0	0	0	401	0	1	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0	16	421	0	386	0	298	0	462	0	298	0	152	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	47	0	37	0	10	0	0	0	0	0	47	0	47	0	0	0	47	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1.5742364
431010010061000000000	431010010	TN	CARTER COUNTY	CARTER COUNTY JAIL & WORKHOUSE	ELIZABETHTON	37643	8	2.7519	268	0	0	0	268	0	0	0	1	4	0	198	0	70	0	0	0	0	0	268	0	0	0	104	0	0	0	104	0	164	0	164	0	0	0	0	0	268	0	252	0	13	0	2	0	1	0	0	0	0	0	0	0	 	0	0	0	0	268	0	3	0	0	0	0	0	0	0	 	0	0	36	0	0	0	27	0	4	0	70	0	23	278	0	308	0	298	0	298	0	298	0	67	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.0174342
501067067062000000000	501067067	WI	WASHINGTON COUNTY	WASHINGTON COUNTY JAIL	WEST BEND	53095	3	4.2917	246	0	9	0	255	0	3	0	-9	0	0	204	0	42	0	0	0	0	0	246	0	0	0	199	0	43	0	156	0	47	0	44	0	3	0	0	0	246	0	213	0	22	0	7	0	4	0	0	0	0	0	0	9	 	0	8	0	8	246	0	0	0	0	0	3	0	0	0	 	0	0	0	0	0	0	0	0	0	0	3	0	28	246	0	245	0	295	0	280	0	311	0	74	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	9	0	7	0	2	0	0	0	0	0	9	0	9	0	0	0	9	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5.15004
271056056061000000000	271056056	MT	YELLOWSTONE COUNTY	YELLOWSTONE COUNTY DETENTION FACILITY	Billings	59101	7	1.4136	437	0	64	0	501	0	0	0	1	14	1	367	0	70	0	0	0	0	0	437	0	0	0	102	0	37	0	65	0	335	0	326	0	9	0	0	0	437	0	250	0	28	0	36	0	121	0	2	0	0	0	0	0	 	0	0	0	0	437	0	32	0	1	0	0	0	0	0	 	0	0	65	0	0	0	9	0	0	0	107	0	10	467	0	358	0	294	0	375	0	286	0	190	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	 	0	0	64	0	59	0	5	0	0	0	0	0	64	0	2	0	62	0	64	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	1.5742364
051029029063000000000	051029029	CA	NEVADA COUNTY	Nevada County Sheriffs Office	Nevada City	95959	8.1	-9	218	0	8	0	226	0	18	0	1	5	0	178	0	40	0	0	0	0	0	218	0	0	0	112	1	17	1	95	1	106	1	47	1	59	0	0	0	218	0	154	0	13	0	44	0	2	0	5	0	0	0	0	0	 	0	0	0	0	218	0	59	0	0	0	1	0	0	0	 	0	0	7	0	0	0	2	0	0	0	69	0	14	223	0	214	1	294	0	227	1	299	1	30	1	79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	8	0	7	0	1	0	0	0	0	0	8	0	8	0	0	0	8	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1.2
441174174061000000000	441174174	TX	NACOGDOCHES COUNTY	NACOGDOCHES COUNTY JAIL	NACOGDOCHES	75964	7	1.4136	232	0	0	0	232	0	0	9	1	3	0	189	0	43	0	0	0	0	0	232	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	232	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	232	0	232	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	26	234	0	227	0	292	0	292	0	292	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.5742364
472134001062000000000	472134001	VA	WILLIAMSBURG CITY	VIRGINIA PENINSULA REGIONAL JAIL	WILLIAMSBURG	23185	12	1	424	0	0	0	424	0	43	0	1	32	0	361	0	63	0	0	0	0	0	424	0	0	0	288	0	42	0	246	0	136	0	0	9	0	9	0	9	424	0	214	0	197	0	8	0	2	0	2	0	0	0	0	0	 	0	0	1	0	424	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	29	467	1	438	0	290	0	570	0	290	0	154	0	155	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	20	0	117	0	-9	0	0	0	0	-9	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	32	1.0769231
491026026062000000000	491026026	WV	MARSHALL COUNTY	NORTHERN REGIONAL JAIL	MOUNDSVILLE	26041	12	1	322	0	0	0	322	0	0	0	-9	0	0	293	0	29	0	0	0	0	0	322	0	0	0	165	0	0	0	165	0	157	0	128	0	29	0	0	0	322	0	209	1	96	1	17	1	0	0	0	0	0	0	0	0	 	0	0	0	0	322	0	26	0	1	0	0	0	0	0	 	0	0	143	0	0	0	0	0	2	1	172	0	23	340	0	320	1	289	0	289	0	188	0	73	0	73	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	12	0	70	0	-9	0	0	0	0	-9	0	0	0	0	95	1	8	1	25	1	4	1	6	1	0	0	40	1	0	1.0769231
362018014060100000000	362018014	OH	CLEVELAND CITY	CLEVELAND HOUSE OF CORRECTION	Highland Hills	44128	8	2.7519	221	0	1	0	222	0	1	0	1	8	0	175	0	46	0	0	0	0	0	221	0	0	0	94	9	0	9	94	9	19	9	16	9	1	9	2	9	221	0	55	0	156	0	10	0	0	0	0	0	0	0	0	0	 	0	0	0	0	221	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0	1	245	0	199	1	289	1	0	9	0	9	138	1	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hospital	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3.0174342
472125001061000000000	472125001	VA	PORTSMOUTH CITY	PORTSMOUTH CITY JAIL	PORTSMOUTH	23704	7	1.4136	403	0	0	0	403	0	0	0	1	18	0	395	0	8	0	0	0	0	0	403	0	0	0	248	0	0	9	0	9	155	0	0	9	0	9	0	9	403	0	68	0	335	0	0	0	0	0	0	0	0	0	0	0	 	0	8	0	8	403	0	0	0	0	0	0	0	0	0	 	0	8	0	0	0	0	0	0	0	0	0	8	8	423	0	403	0	288	0	288	0	245	0	106	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1.5742364
231046046061000000000	231046046	MI	LENAWEE COUNTY	LENAWEE COUNTY JAIL	ADRIAN	49221	7	1.4136	260	0	0	0	260	0	0	0	-9	0	0	209	0	51	0	0	0	0	0	260	0	0	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	260	0	189	0	54	0	7	0	0	0	0	0	1	0	0	0	 	0	0	9	0	260	0	0	0	0	0	0	0	0	0	 	0	0	22	0	0	0	0	0	0	0	22	0	17	276	0	263	0	287	0	287	0	287	0	53	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5742364
221008008061000000000	221008008	MA	HAMPSHIRE COUNTY	HAMPSHIRE COUNTY JAIL & HOUSE OF CORRECTION	Northampton	01060	2	2.4167	241	0	47	0	288	0	0	9	-9	0	0	241	0	0	0	0	0	0	0	241	0	0	0	161	0	0	0	161	0	80	0	80	0	0	0	0	0	241	0	143	0	40	0	57	0	0	0	1	0	0	0	0	0	 	0	0	0	0	241	0	4	0	0	0	0	0	0	0	 	0	0	38	0	0	0	0	0	0	0	42	0	30	255	0	250	0	287	0	287	0	248	0	52	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	 	0	0	47	0	34	0	13	0	0	0	0	0	47	0	30	0	17	0	47	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	2.4857486
051017017062000000000	051017017	CA	LAKE COUNTY	LAKE COUNTY HILL ROAD CORRECTIONAL FACILITY	Lakeport	95453	7.1	1.4136	303	0	13	0	316	0	6	0	-9	0	0	246	0	57	0	0	0	0	0	303	0	0	0	113	0	0	0	113	0	190	0	188	0	2	0	0	0	303	0	204	0	25	0	52	0	19	0	0	0	2	0	0	0	 	0	0	1	0	303	0	0	0	0	0	15	1	0	0	U.S. Forest Service	1	0	19	1	0	0	266	1	2	1	303	1	9	326	0	312	1	286	0	286	0	286	0	76	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	 	0	0	13	0	6	0	7	0	0	0	0	0	13	0	13	0	0	0	13	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1.0588235
371051051061000000000	371051051	OK	MUSKOGEE COUNTY/CITY	MUSKOGEE COUNTY/CITY DETENTION CENTER	MUSKOGEE	74401	7	1.4136	303	0	0	0	303	0	0	9	-9	0	0	251	0	52	0	0	0	0	0	303	0	0	0	54	0	0	0	54	0	249	0	174	0	75	0	0	0	303	0	180	0	92	0	9	0	22	0	0	0	0	0	0	0	 	0	0	0	0	303	0	44	0	0	0	0	0	0	0	 	0	0	54	0	8	0	0	0	8	0	114	0	24	321	0	306	0	286	0	330	0	286	0	103	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5742364
341054054061000000000	341054054	NC	LENOIR COUNTY	LENOIR COUNTY JAIL	KINSTON	28501	8	2.7519	239	1	30	1	269	1	0	9	1	10	1	211	1	28	1	0	1	0	1	239	1	0	9	20	1	0	1	20	1	219	1	219	1	0	1	0	0	239	1	52	1	187	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	239	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	20	0	0	0	20	0	1	239	1	230	1	285	0	285	0	285	0	65	1	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	30	1	25	1	5	1	0	1	0	1	30	1	0	0	30	0	30	1	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	3.0174342
341012012062000000000	341012012	NC	BURKE COUNTY	BURKE/CATAWBA CO REG. DIST. CONFINEMENT FAC	MORGANTON	28655	12	1	186	0	0	0	186	0	4	0	1	1	0	145	0	40	0	1	0	0	0	186	0	1	0	24	0	0	0	24	0	162	0	149	0	13	0	0	0	186	0	137	0	39	0	7	0	0	0	3	0	0	0	0	0	 	0	0	0	0	186	0	12	0	0	0	1	0	0	0	 	0	0	0	0	0	0	2	0	0	0	15	0	29	188	0	177	0	284	0	176	0	184	0	88	0	58	0	0	0	22	0	0	0	12	0	2	0	3	0	4	0	9	0	2	0	4	0	0	0	0	0	8	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	3	0	37	0	-9	0	0	0	0	-9	0	0	0	0	25	0	2	0	0	0	0	0	0	0	0	0	3	0	1	1.0769231
371016016061000000000	371016016	OK	COMANCHE COUNTY	COMANCHE COUNTY JAIL	LAWTON	73501	2	2.4167	280	0	0	0	280	0	1	0	1	4	0	240	0	40	0	0	0	0	0	280	0	0	0	96	1	4	1	92	1	184	1	180	1	4	1	0	1	280	0	94	0	130	1	25	0	27	0	4	0	0	0	0	1	 	0	0	0	0	280	0	1	0	0	0	1	0	1	0	 	0	0	44	1	0	1	7	1	3	1	57	0	2	325	0	283	1	283	0	283	0	283	0	79	1	97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.4857486
381010010061000000000	381010010	OR	DOUGLAS COUNTY	DOUGLAS COUNTY CORRECTIONS	ROSEBURG	97470	8	2.7519	205	0	0	0	205	0	0	0	-9	0	0	156	0	49	0	0	0	0	0	205	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	205	0	193	0	5	0	0	0	1	0	1	0	1	0	0	0	 	0	0	4	0	205	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	17	224	0	201	1	283	0	283	0	283	0	160	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
