RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10958767	251028028060000020102	251028028	ISSAQUENA COUNTY	ISSAQUENA COUNTY CORRECTIONAL FACILITY	2018	MAYERSVILLE	25	39113	28	28055	7	1.40128886	1.27884614	17	1	312	0	0	0	312	0	0	-9	-9	0	0	218	0	94	0	0	0	0	0	312	0	0	0	0	0	312	0	312	0	0	0	312	0	 	0	0	312	0	79	0	233	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	312	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	47	0	0	0	47	0	30	312	0	227	0	85	0	312	0	452	0	1000	0	500	0	1500	0	1000	0	500	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	31	0	18	0	13	0	12	0	6	0	6	0	43	0
10958769	251032032062000020401	251032032	JEFFERSON COUNTY	JEFFERSON COUNTY SHERIFFS OFFICE - JEFFERSON COUNTY JAIL	2018	FAYETTE	25	39069	28	28063	7	1.40128886	1.27884614	17	1	9	0	0	0	9	0	0	-9	-9	0	0	9	0	0	0	0	0	0	0	9	0	0	0	2	0	7	0	9	0	7	0	2	0	 	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	2	0	29	22	0	10	0	0	0	10	0	9	0	247	0	0	0	247	0	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	16	0	7	0	9	0	0	3	0	3	0	3	16	0
10957327	251032032062000020402	251032032	JEFFERSON COUNTY	JEFFERSON COUNTY SHERIFFS OFFICE - JEFFERSON-FRANKLIN CORRECTIONAL FACILITY	2018	FAYETTE	25	39069	28	28063	7	1.40128886	1.27884614	17	1	272	0	0	0	272	0	0	-9	-9	0	0	272	0	0	0	0	0	0	0	272	0	0	0	272	0	0	0	272	0	272	0	0	0	 	0	0	272	0	98	0	174	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	272	0	0	0	0	0	0	0	0	0	 	0	0	272	0	0	0	0	0	0	0	0	0	272	0	22	275	0	274	0	0	0	274	0	300	0	300	1	0	0	300	0	325	1	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	43	0	24	0	19	0	22	0	9	0	13	0	65	0
10957329	251034034061000000000	251034034	JONES COUNTY	JONES COUNTY SHERIFFS OFFICE	2018	ELLISVILLE	25	39437	28	28067	7	1.40128886	1.27884614	17	1	209	0	0	0	209	0	1	0	0	0	0	169	0	37	0	3	0	0	0	209	0	3	0	6	0	203	0	209	0	156	0	53	0	 	0	0	209	0	131	0	73	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	209	0	0	0	0	0	3	0	0	0	 	0	0	15	0	0	0	0	0	4	0	2	0	24	0	4	210	0	182	0	27	0	209	0	148	0	2390	0	769	0	3159	0	2390	0	764	0	3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	34	0	24	0	10	0	18	0	8	0	10	0	52	0
10957335	251040040061000000000	251040040	LEAKE COUNTY	MDOC DIVISION OF INSTITUTIONS - LEAKE COUNTY CORRECTIONAL FACILITY	2018	CARTHAGE	25	39051	28	28079	7	1.40128886	1.27884614	17	1	355	0	0	0	355	0	0	-9	-9	2	0	339	0	14	0	2	0	0	0	355	0	2	0	286	1	69	1	355	0	332	1	23	1	 	0	0	355	0	143	1	200	1	7	1	5	1	0	1	0	1	0	1	 	0	1	0	1	355	0	0	0	0	0	0	0	0	0	 	0	0	266	0	0	0	0	0	40	1	0	0	306	0	2	364	0	345	1	15	1	360	0	485	1	1990	1	380	1	2370	0	1800	1	330	1	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	37	0	24	0	13	0	13	0	3	0	10	0	50	0
10957340	251046046062000000000	251046046	MARION COUNTY	MARION-WALTHALL COUNTY REGIONAL CORRECTIONAL FACILITY	2018	COLUMBIA	25	39429	28	28091	7	1.40128886	1.27884614	17	1	414	0	0	0	414	0	1	2	1	0	0	389	0	25	0	0	0	0	0	414	0	0	0	366	0	48	0	414	0	339	1	75	1	 	0	0	414	0	167	0	228	0	17	0	0	0	2	0	0	0	0	0	 	0	0	0	0	414	0	0	0	0	0	0	0	0	0	 	0	0	272	0	0	0	0	0	16	0	0	0	288	0	18	436	0	402	1	26	1	428	0	588	0	2200	0	809	0	3009	0	2149	0	830	0	2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	60	0	27	0	33	0	10	0	0	0	10	0	70	0
10957348	251055055061000000000	251055055	PEARL RIVER COUNTY	LENOIR ROWELL CRIMINAL JUSTICE CENTER	2018	POPLARVILLE	25	39470	28	28109	7	1.40128886	1.27884614	17	1	220	1	0	1	220	0	0	-9	-9	2	1	192	1	27	1	1	1	0	1	220	0	1	1	104	1	116	1	220	0	200	1	20	1	 	0	1	220	0	150	1	69	1	1	1	0	1	0	1	0	1	0	1	 	0	1	0	1	220	0	0	1	0	1	1	1	0	1	 	0	1	104	1	0	1	0	1	104	1	0	1	209	0	1	240	1	217	1	30	1	247	0	360	1	1564	1	556	1	2120	0	1507	1	550	1	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	32	1	18	1	14	1	7	1	2	1	5	1	39	0
10957354	251061061061000000000	251061061	RANKIN COUNTY	RANKIN COUNTY SHERIFFS DEPARTMENT	2018	BRANDON	25	39042	28	28121	2	2.79653669	2.71428561	13	1	461	1	0	1	461	0	0	-9	-9	15	1	372	1	89	1	0	1	0	1	461	0	0	0	50	1	411	1	461	0	356	1	105	1	 	0	1	461	0	273	1	168	1	20	1	0	1	0	1	0	1	0	1	 	0	1	0	1	461	0	2	1	0	1	19	1	0	1	 	0	1	40	1	0	1	0	1	2	1	4	1	67	0	20	483	1	364	1	97	1	461	0	550	1	4333	1	1857	1	6190	0	4356	1	1866	1	6222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	65	1	55	1	10	1	14	1	10	1	4	1	79	0
10957356	251064064061000000000	251064064	SIMPSON COUNTY	SIMPSON COUNTY ADULT DETENTION CENTER	2018	MENDENHALL	25	39114	28	28127	8	5.51656634	4.90361452	18	1	94	0	0	0	94	0	0	-9	-9	0	0	91	0	2	0	1	0	0	0	94	0	1	0	39	0	55	0	94	0	76	0	14	0	Chancery commitment and child support	4	0	94	0	45	0	48	0	0	0	0	0	1	0	0	0	0	0	 	0	0	0	0	94	0	0	0	0	0	0	0	0	0	 	0	0	32	0	0	0	0	0	0	0	1	0	33	0	3	108	0	93	0	11	0	104	0	166	1	1215	0	433	0	1648	0	1229	0	446	0	1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25	0	15	0	10	0	4	0	3	0	1	0	29	0
10957358	251066066061000000000	251066066	STONE COUNTY	STONE COUNTY REGIONAL CORRECTIONAL FACILITY	2018	WIGGINS	25	39577	28	28131	7	1.40128886	1.27884614	17	1	349	0	0	0	349	0	0	-9	-9	0	0	343	0	6	0	0	0	0	0	349	0	0	0	232	0	117	0	349	0	333	3	16	3	 	0	3	349	0	168	0	163	0	0	0	0	0	0	0	0	0	0	0	 	0	0	18	0	349	0	79	0	0	0	0	0	0	0	 	33	0	237	0	0	0	0	0	0	0	0	0	349	0	29	349	0	331	0	10	0	341	0	565	0	1070	3	81	3	1151	3	1089	3	81	3	1170	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	16	0	14	0	13	0	4	0	9	0	43	0
10957374	251082082061000000000	251082082	YAZOO COUNTY	YAZOO COUNTY REGIONAL CORRECTIONAL FACILITY	2018	YAZOO CITY	25	39194	28	28163	7	1.40128886	1.27884614	17	1	396	0	0	0	396	0	0	-9	-9	0	0	363	0	31	0	2	0	0	0	396	0	1	0	376	0	20	0	396	0	376	0	20	0	 	0	0	396	0	104	0	284	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	396	0	1	0	15	0	0	0	0	0	 	0	0	380	0	0	0	0	0	0	0	0	0	396	0	15	453	0	409	0	44	0	453	0	387	0	460	0	54	0	514	0	455	0	52	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	32	0	15	0	17	0	18	0	9	0	9	0	50	0
10957307	251008008062000000000	256008008	CARROLL COUNTY	MDOC DIVISION OF INSTITUTIONS - CARROLL/MONTGOMERY REGIONAL CORRECTIONAL FACILITY	2018	VAIDEN	25	39176	28	28015	12	1.1	1	23	1	312	1	0	0	312	0	0	-9	-9	0	1	311	1	0	0	1	0	0	0	312	0	1	0	277	1	35	1	312	0	305	1	5	1	Child Support	2	1	312	0	122	1	187	1	3	1	0	0	0	0	0	0	0	0	 	0	0	0	0	312	0	0	0	0	0	0	0	0	0	 	0	0	277	1	1	1	0	0	21	1	0	0	299	0	26	312	1	265	1	0	0	265	0	326	0	1130	1	0	0	1130	0	705	1	0	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	27	1	16	1	11	1	15	1	6	1	9	1	42	0
10957321	251026026062000000000	256026026	HOLMES COUNTY	MDOC DIVISION OF INSTITUTIONS - HOLMES-HUMPHREYS REGIONAL CORRECTIONS FACILITY	2018	LEXINGTON	25	39095	28	28051	12	1.1	1	23	1	250	1	0	0	250	0	1	3	1	250	0	250	0	0	0	0	0	0	0	250	0	0	0	200	0	50	0	250	0	225	0	25	0	 	0	0	250	0	30	0	220	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	250	0	0	0	0	0	0	0	0	0	 	0	0	250	0	0	0	0	0	0	0	0	0	250	0	13	253	0	250	1	0	0	250	0	384	0	310	0	1	0	311	0	265	0	1	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	27	0	19	0	8	0	8	0	3	0	5	0	35	0
10957330	251035035062000000000	256035035	KEMPER COUNTY	MDOC DIVISION OF INSTITUTIONS - KEMPER-NESHOBA COUNTY REGIONAL CORRECTIONS FACILITY	2018	DEKALB	25	39328	28	28069	12	1.1	1	23	1	313	0	0	0	313	0	0	-9	-9	0	0	303	0	10	0	0	0	0	0	313	0	0	0	269	0	44	0	313	0	269	0	44	0	 	0	0	313	0	105	0	208	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	313	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	322	0	411	0	6	0	417	0	491	0	809	0	135	0	944	0	900	0	132	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	13	0	13	0	3	0	3	0	0	0	29	0
10957372	251080080062000000000	256080080	WINSTON COUNTY	WINSTON/CHOCTAW COUNTY REGIONAL CORRECTIONAL FACILITY	2018	LOUISVILLE	25	39339	28	28159	12	1.1	1	23	1	552	1	0	1	552	0	0	-9	-9	2	1	483	1	69	1	0	1	0	1	552	0	0	0	463	1	89	1	552	0	463	1	89	1	 	0	0	552	0	179	1	336	1	7	1	7	1	3	1	0	0	20	1	 	0	0	0	0	552	0	3	1	1	1	2	1	0	0	 	0	0	458	1	5	1	0	0	20	1	0	1	489	0	30	552	2	294	1	4	1	298	0	318	1	754	1	107	1	861	0	676	1	109	1	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	70	3	40	3	30	3	28	3	12	3	16	3	98	3
10957398	261016016062000000000	261016016	CAPE GIRARDEAU COUNTY	CAPE GIRARDEAU COUNTY SHERIFFS OFFICE	2018	JACKSON	26	63755	29	29031	8	5.51656634	4.90361452	18	1	228	0	0	0	228	0	1	3	0	0	0	181	1	47	0	0	0	0	0	228	0	0	0	30	0	198	0	228	0	113	1	75	1	US Marshal Inmates	40	0	228	0	133	0	91	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	228	0	40	0	0	0	0	0	0	0	 	0	0	0	0	0	3	0	0	0	0	0	0	40	0	25	234	0	188	0	38	0	226	0	230	0	1521	2	3374	2	4895	0	178	2	4792	2	4970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	20	0	16	0	4	0	5	0	5	0	0	0	25	0
10957404	261023023061000000000	261023023	CLARK COUNTY	CLARK COUNTY SHERIFFS OFFICE	2018	KAHOKA	26	63445	29	29045	10	16.58679203	14.89999962	20	1	23	0	0	0	23	0	1	1	0	0	0	15	0	8	0	0	0	0	0	23	0	0	0	1	0	22	0	23	0	23	0	0	0	 	0	0	23	0	21	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	23	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	28	0	23	0	7	0	30	0	28	0	826	0	368	0	1194	0	811	0	360	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	3	0	4	0	1	0	0	0	1	0	8	0
10957416	261039039061000000000	261039039	CHRISTIAN COUNTY, GREENE COUNTY	GREENE COUNTY SHERIFFS OFFICE	2018	SPRINGFIELD	26	65802	29	29077	1	1.06363636	1	8	1	719	0	0	0	719	0	1	1	0	4	0	599	0	117	0	2	0	1	0	719	0	3	0	43	0	676	0	719	0	704	0	15	0	 	0	0	719	0	496	0	171	0	45	0	2	0	5	0	0	0	0	0	 	0	0	0	0	719	0	114	0	2	0	0	0	0	0	 	0	0	575	0	10	0	0	0	10	0	8	0	719	0	25	753	0	622	0	108	0	730	0	709	0	12608	0	2561	0	15169	0	12771	0	2474	0	15245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	175	0	150	1	25	1	15	0	5	0	10	0	190	0
10957421	261044044061000000000	261044044	HOLT COUNTY	HOLT COUNTY SHERIFFS OFFICE	2018	OREGON	26	64473	29	29087	10	16.58679203	14.89999962	20	1	4	0	0	0	4	0	1	1	0	0	0	2	0	2	0	0	0	0	0	4	0	0	0	0	0	4	0	4	0	4	0	0	0	 	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	4	0	0	0	4	0	5	5	0	3	0	1	0	4	0	17	0	150	0	60	0	210	0	150	0	60	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10957425	261048048060400000000	261048048	CASS COUNTY, CLAY COUNTY, JACKSON COUNTY, PLATTE COUNTY	JACKSON COUNTY DEPARTMENT OF CORRECTIONS	2018	KANSAS CITY	26	64106	29	29095	1	1.06363636	1	8	1	858	0	167	0	1025	0	1	12	1	17	0	743	0	102	0	13	0	0	0	858	0	13	0	86	0	772	0	858	0	839	0	19	0	 	0	0	858	0	305	0	525	0	19	0	2	0	3	0	2	0	0	0	Other	2	0	0	0	858	0	9	0	4	0	17	0	0	0	ATF	2	0	21	0	29	0	0	0	71	0	37	0	190	0	1	870	0	687	0	107	0	794	0	724	0	9618	1	1566	1	11184	0	9516	3	1566	3	11082	3	69	0	31	0	0	0	0	0	67	0	0	0	0	0	 	0	0	167	0	219	0	159	0	60	0	74	0	35	0	39	0	293	0
10957426	261049049061000000000	261049049	JASPER COUNTY	JASPER COUNTY SHERIFFS OFFICE	2018	CARTHAGE	26	64836	29	29097	3	6.26666641	4.69999981	14	1	226	0	132	0	358	0	1	0	0	4	0	193	0	31	0	2	0	0	0	226	0	2	0	18	0	208	0	226	0	216	0	10	0	 	0	0	226	0	211	0	7	0	6	0	1	0	0	0	0	0	0	0	 	0	0	1	0	226	0	0	0	0	0	4	0	0	0	 	0	0	0	0	0	0	4	0	0	0	4	0	12	0	21	244	0	186	1	33	1	219	0	183	0	3617	0	1243	0	4860	0	3578	0	1245	0	4823	0	2	0	0	0	0	0	0	0	130	0	0	0	0	0	 	0	0	132	0	34	0	30	0	4	0	9	0	6	0	3	0	43	0
10957433	261057057062000000000	261057057	LINCOLN COUNTY	LINCOLN COUNTY SHERIFFS OFFICE	2018	TROY	26	63379	29	29113	4	9	9	15	1	201	0	0	0	201	0	0	-9	-9	18	1	177	0	24	0	0	0	0	0	201	0	0	0	0	1	201	0	201	0	192	0	9	0	 	0	0	201	0	103	0	80	0	18	0	0	0	0	0	0	0	0	0	 	0	0	0	0	201	0	97	0	0	0	3	0	0	0	 	0	0	101	0	0	0	0	0	0	0	0	0	201	0	15	229	0	192	0	25	0	217	0	215	0	2762	0	948	0	3710	0	2747	0	945	0	3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	32	0	24	0	8	0	5	0	2	0	3	0	37	0
10957451	261076076061000000000	261076076	OSAGE COUNTY	OSAGE COUNTY SHERIFFS OFFICE	2018	LINN	26	65051	29	29151	10	16.58679203	14.89999962	20	1	6	0	0	0	6	0	1	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	1	0	5	0	6	0	5	0	1	0	 	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	5	0	4	0	9	0	32	0	482	0	220	0	702	0	423	3	194	3	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	3	0	3	0	0	0	0	1	0	1	6	0
10957454	261079079061000000000	261079079	PERRY COUNTY	PERRY COUNTY SHERIFFS OFFICE	2018	PERRYVILLE	26	63775	29	29157	10	16.58679203	14.89999962	20	1	42	0	0	0	42	0	1	2	0	0	0	34	0	8	0	0	0	0	0	42	0	0	0	6	0	36	0	42	0	37	0	5	0	 	0	0	42	0	39	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	42	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	42	0	33	0	6	0	39	0	40	0	764	0	295	0	1059	0	764	0	295	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	4	0	3	0	1	0	1	0	0	0	8	0
10957458	261083083061000000000	261083083	PLATTE COUNTY	PLATTE COUNTY SHERIFFS OFFICE	2018	PLATTE CITY	26	64079	29	29165	4	9	9	15	1	194	0	0	0	194	0	0	-9	-9	27	0	147	0	47	0	0	0	0	0	194	0	0	0	30	0	164	0	194	0	139	0	19	0	Municipal/ICE/Courtesy Holds	36	0	194	0	118	0	54	0	19	0	0	0	1	0	2	0	0	0	 	0	0	0	0	194	0	0	0	0	0	19	0	0	0	 	0	0	14	0	1	0	0	0	0	0	0	0	34	0	7	206	0	151	0	32	0	183	0	180	0	3038	0	1219	0	4257	0	3507	1	739	1	4246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	21	0	9	0	5	0	2	0	3	0	35	0
10957465	261092092061000000000	261092092	ST. CHARLES COUNTY	ST. CHARLES COUNTY DEPARTMENT OF CORRECTION	2018	ST. CHARLES	26	63301	29	29183	7	1.40128886	1.27884614	17	1	455	0	0	0	455	0	1	8	0	8	1	384	0	66	0	5	1	0	0	455	0	5	1	65	0	390	0	455	0	182	1	273	1	 	0	0	455	0	276	1	162	1	13	1	0	1	4	1	0	1	0	1	 	0	0	0	0	455	0	86	0	0	0	0	0	0	0	 	0	0	14	1	2	1	0	0	2	1	0	1	104	0	7	481	0	354	0	72	0	426	0	505	0	5823	1	1234	1	7057	0	5828	1	1223	1	7051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	133	0	96	0	37	0	32	0	8	0	24	0	165	0
10957468	261095095060000010200	261095095	ST. LOUIS COUNTY	ST. LOUIS COUNTY - DEPARTMENT OF JUSTICE SERVICES	2018	CLAYTON	26	63105	29	29189	1	1.08870968	1	7	1	1220	0	400	0	1620	0	1	4	0	2	1	1027	0	187	0	5	0	1	0	1220	0	6	0	183	0	1037	0	1220	0	1177	0	19	0	Ordinance	24	0	1220	0	451	1	761	0	7	1	0	0	1	0	0	0	0	0	 	0	0	0	0	1220	0	67	0	0	0	0	0	0	0	 	0	0	18	1	0	0	0	0	2	0	0	0	87	0	25	1253	0	1057	0	171	0	1228	0	1232	0	17850	0	6334	0	24184	0	17882	0	6265	0	24147	0	120	0	40	0	0	0	0	0	208	0	0	0	32	0	 	0	0	400	0	236	0	157	0	79	0	63	0	21	0	42	0	299	0
10957472	261100099061000000000	261100099	SCOTLAND COUNTY	SCOTLAND COUNTY SHERIFFS OFFICE	2018	MEMPHIS	26	63555	29	29199	10	16.58679203	14.89999962	20	1	3	0	0	0	3	0	0	-9	-9	0	0	3	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	3	0	3	0	0	0	 	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	3	0	0	0	3	0	6	0	145	0	0	0	145	0	143	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4	0	2	0	2	0	4	0	3	0	1	0	8	0
10957475	261103102061000000000	261103102	SHELBY COUNTY	SHELBY COUNTY SHERIFFS OFFICE	2018	SHELBYVILLE	26	63469	29	29205	10	16.58679203	14.89999962	20	1	7	0	0	0	7	0	1	1	0	0	0	6	0	1	0	0	0	0	0	7	0	0	0	7	0	0	0	7	0	7	0	0	0	 	0	0	7	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	7	0	0	0	7	0	20	13	0	10	1	1	1	11	0	7	0	72	1	12	1	84	0	58	1	11	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0	9	0	5	0	1	0	0	0	1	0	15	0
10957483	261111110061000000000	261111110	WASHINGTON COUNTY	WASHINGTON COUNTY SHERIFFS OFFICE	2018	POTOSI	26	63664	29	29221	9	9.77586207	9	19	1	55	0	0	0	55	0	1	8	0	-9	-9	47	0	8	0	0	0	0	0	55	0	0	0	0	0	55	0	55	0	51	0	4	0	 	0	0	55	0	54	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	55	0	0	0	0	0	0	0	0	0	 	0	0	54	0	0	0	0	0	1	0	0	0	55	0	28	58	0	39	0	10	0	49	0	29	0	88	0	19	0	107	0	80	0	19	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0	7	0	3	0	4	0	0	0	4	0	14	0
10957486	261115114061000000000	261115114	WRIGHT COUNTY	WRIGHT COUNTY SHERIFFS OFFICE	2018	HARTVILLE	26	65667	29	29229	10	16.58679203	14.89999962	20	1	53	1	0	1	53	0	1	3	1	1	1	47	0	6	0	0	1	0	1	53	0	0	0	10	0	43	0	53	0	44	1	9	1	 	0	1	53	0	52	1	0	1	1	1	0	1	0	1	0	1	0	1	 	0	1	0	1	53	0	0	1	0	1	1	1	0	1	 	0	1	0	1	0	1	0	1	5	1	0	1	6	0	29	53	1	46	1	8	0	54	0	38	0	352	1	154	1	506	0	634	1	317	1	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	5	0	3	0	2	0	0	0	0	0	0	0	5	0
10951624	262096001060000010300	262096001	ST. LOUIS CITY	ST. LOUIS DEPARTMENT OF PUBLIC SAFETY DIVISION OF CORRECTIONS	2018	ST. LOUIS	26	63102	29	29510	1	1.08870968	1	7	1	1232	0	0	0	1232	0	0	0	0	3	0	1121	0	90	0	21	0	0	0	1232	0	20	0	36	0	1196	0	1232	0	1208	0	24	0	 	0	0	1232	0	171	0	1061	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1232	0	99	0	0	0	0	0	0	0	 	0	0	8	0	4	0	0	0	0	0	0	0	111	0	29	1232	0	1105	0	84	0	1189	0	1601	0	13670	0	1114	0	14784	0	13529	0	997	0	14526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	386	0	120	0	266	0	72	0	32	0	40	0	458	0
10957411	261031031061000000000	266031031	DAVIESS COUNTY	DAVIESS-DEKALB REGIONAL JAIL	2018	PATTONSBURG	26	64670	29	29061	12	1.10526316	1	24	1	148	0	4	0	152	0	1	2	0	0	0	115	0	29	0	2	0	2	0	148	0	4	0	12	0	136	0	148	0	140	0	8	0	 	0	0	148	0	131	0	12	0	3	0	1	0	1	0	0	0	0	0	 	0	0	0	0	148	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	154	0	117	0	32	0	149	0	180	0	1504	0	560	0	2064	0	1472	1	562	1	2034	0	0	1	4	1	0	1	0	1	0	1	0	1	0	1	 	0	1	4	0	41	0	21	0	20	0	8	0	4	0	4	0	49	0
